ph,Solids,Chloramines,Turbidity,Potability
7.543931304508226,24227.961139341915,7.241343464835192,3.703191305765389,1
7.3401708843321565,12810.42316025056,8.867293830473216,3.919139532735149,1
10.015189062467666,9064.035830800274,7.198432414854298,3.846547549446087,1
6.334162775563274,23460.82138066364,6.121463538019163,4.038829793491571,1
8.892998479215112,22960.180643869724,8.982036448800589,3.619132804902203,1
8.165714932759002,16925.01229722553,5.574341667234688,3.920116479963848,1
4.931958445234491,31155.540218305283,7.411483499547991,5.045982883287057,1
8.977821883109304,20225.6429226288,7.569518149893523,3.1999996142418063,1
7.372611795824961,17606.885689078066,9.426339354029771,3.1825211188828444,1
9.10733038346176,24678.329289092,5.575906369507383,4.49213994862107,1
6.7046354257784735,9727.761715714958,5.94369457895465,3.4221786198283937,1
3.623165848258656,26738.525360886008,5.02314259061121,5.370205548696381,1
7.966856823982582,21440.73884828446,7.832473707577792,5.115430914016896,1
8.907987117561257,33653.7619633927,5.431878695884324,4.6412585321295445,1
5.898726324805972,21148.24190473068,9.12490032158066,4.899815187496653,1
9.51462662210288,16553.562437442186,7.547859470408599,2.645036370222636,1
8.842463655897197,7839.318759829379,10.508809892873716,4.576728706441388,1
7.721078493617457,17248.61874200274,7.6853697349708545,3.223951089800068,1
9.0894210984221,32238.077782489603,6.895013644713986,4.43011601625449,1
3.139630600831945,41538.24273000266,7.728177044016057,2.967554130171932,1
5.085429352833509,33455.24099482324,6.033247172047696,3.961730669540862,1
9.545270521249014,25189.8306215794,6.2038687851292345,4.983903465009575,1
6.246264053794833,26408.88176751282,6.029670479976019,5.044454777717949,1
8.596767212344783,15173.471149854351,7.248624986357715,3.2386929330871066,1
6.436444496090232,19579.389545753744,7.640874321804035,3.415851385375155,1
7.33347772602672,16066.552124395566,8.181988064844402,4.772662700779373,1
6.144759037662152,19981.31518756184,9.203614112389076,3.082080495833988,1
5.393345914423263,28099.038729259817,5.789668676373399,4.633854752317118,1
5.624819996402396,9028.760344852111,9.256097772286736,4.355489161530189,1
5.768868031092238,31155.988820087405,8.392833532289163,3.0926263788262984,1
5.251353815475827,34768.93341990608,4.023081338990855,4.072252323176482,1
7.68878591609137,29568.535852018093,9.817335635498171,3.9186731557714793,1
5.8427546011896965,13969.26156241775,6.64391802773037,4.490392564009722,1
9.96124770904986,11939.769859279972,8.428753588042051,3.24658309722844,1
7.417502636689077,24389.36288513361,4.790681389223984,3.3912406668716133,1
3.633162828862528,28584.17580970699,5.246381746649555,3.349571655135964,1
9.900814840038256,16233.134679362192,8.14664316834556,2.3950021100616565,1
10.26843050116335,13753.99337343067,7.512608141042463,4.304689262186712,1
3.139630600831945,39028.59934029076,3.4624920476792767,3.545741437567914,1
6.0172609236891335,15157.268786501596,7.582123856166227,4.427712282297473,1
7.110845138033223,25043.53280335705,6.048437038051848,5.712792127184658,1
8.129341720237186,22982.927444607063,6.779005476818379,4.822043563607494,1
10.252816232929478,18158.842119050863,8.657341897259338,4.559836218772728,1
9.239440361060408,14829.624212321543,7.172920416881898,3.471971127332792,1
7.071314192217861,20038.796416929355,7.602251873891982,4.293726559748635,1
7.11589526567209,18463.88366234153,4.9243889968068135,3.736020547055431,1
8.238996596889073,25046.798640288314,9.288019857195886,3.089923748952148,1
6.161779499462049,12229.647584088483,11.09608644703562,4.003547029108377,1
7.061845519716819,11300.238108793832,8.866359287204885,3.958248504440257,1
7.481397771916631,13781.780283955726,4.649253929836745,4.039976289796705,1
8.082148076453887,28407.66102588473,7.605420787733807,3.3734845141195007,1
7.70218309918713,18126.0309630324,9.15458050661148,4.382159162064481,1
6.75076118602011,23642.992596628425,7.691012379460733,2.77772626475094,1
6.323942072569584,23234.788934234868,5.892962668914752,3.5750105760990736,1
8.581428693706043,20590.71211413799,3.924182928425397,3.388448221942008,1
9.888941401311577,19892.38891391681,7.986456361636122,3.750163510344408,1
8.390500571895505,27032.14226185955,6.553957721862112,4.150359337290418,1
7.581944679656733,21675.68286642864,9.821498519744832,4.833345773568087,1
9.850054687400435,35289.2371102066,8.350110051861993,4.521836126865956,1
9.663653196397622,13213.578253600464,10.149936905895792,4.741944304660503,1
7.935607325113079,19657.84331499779,8.604504846292835,3.61965073748165,1
6.920342898512878,16689.79960375622,10.031146372241002,3.2662134754089074,1
10.53809844277246,13867.244195734918,7.365015093298825,3.823092676110029,1
5.72930291193782,34573.678785724354,5.654856360975956,3.5563948119631066,1
5.33568880893353,37993.182754531095,9.772521848077082,3.9219763810567607,1
6.769834880813582,34596.001871740686,3.1462213405647077,3.655789569066617,1
6.848329601322462,15908.642086031294,6.241348598048285,3.7322020177545054,1
8.589202343654149,7263.056749130122,6.953307779687905,4.041445670962364,1
7.591346093540146,25383.76518344253,7.924616265268947,4.515150113779176,1
8.137767883092494,24172.70331260775,6.844017626422233,5.003825786209145,1
5.352565979714757,27795.73204094097,5.464057647765709,4.7791870088188695,1
7.998090253941313,9609.740604778375,9.842346073332996,2.626546783770298,1
11.015527436538386,8296.550611117107,9.899636695088748,3.024968486584322,1
7.442536475327727,18223.02707963232,8.577249576739348,2.191138421703526,1
5.1408005276963324,21407.614287150733,4.415975931396427,4.19225744935354,1
9.62210598702481,30307.217674994205,5.657004242761536,3.975571849056162,1
5.361211666098464,24709.72885813722,4.184890691838287,1.8487974931046152,1
6.376408434486552,33046.727605817854,5.35153318891046,5.404045772985421,1
3.94012545989782,25911.32167953699,4.138540036994002,3.4780048078684977,1
6.916825973221457,29263.55406898172,6.011610979169929,4.598622246118412,1
9.146557555894002,6787.484660017703,9.241762922024453,3.210881938583371,1
10.268414718941344,14694.420624957002,6.72284290895704,5.199864588297582,1
7.368768530294821,18452.02299450765,8.292444792039035,3.813881276266772,1
9.393148441549062,20592.258942126427,10.08953714883008,4.665681059368009,1
7.296572875466082,22535.085158347272,9.288199604583657,4.67916864329843,1
8.90086469660199,9592.151333127596,8.863272376077974,4.518750669722005,1
8.107244312818498,18364.83141799289,6.185947771279679,4.688271256294098,1
7.804368873943725,14160.68676634536,6.060143581856844,4.075556975063991,1
4.666148130914806,35680.067877428795,4.8943736166150975,4.55686375232757,1
10.90507641006552,16099.151895652394,8.186478946067783,3.7202643792172,1
4.739548767002988,27215.90274170991,3.1462213405647077,2.942348225414489,1
9.869231934989052,29549.65882291618,7.716922923418477,4.736849577023042,1
5.827541211542772,25863.34324460301,4.823831505497687,3.1791287413400817,1
3.139630600831945,16922.853898585203,9.29328864439756,5.160603788160604,1
9.485832873402854,15357.83337292032,8.534458442405425,3.221129818784097,1
6.435722716949114,9363.85398761785,9.99762356652512,4.925339107073759,1
6.365497241052185,7040.737620777599,11.09608644703562,5.125416576401367,1
5.452214926167417,14446.81238968584,7.689190528554683,5.190533810336875,1
5.433466238973562,31421.73163322104,4.584133909828415,2.871196030589475,1
5.226941884272904,28398.554196372443,6.294517392979037,2.2595502886491894,0
4.594209164354396,27981.091190195864,6.761683214465978,4.917909886714817,0
6.400256164229511,15936.247359864004,4.935997766107353,4.561493818692693,0
6.901863448736066,20442.61501430499,5.163931372998991,4.047907292461217,0
7.888843574059525,15824.788728849351,8.38894421399903,3.6305239854418616,0
6.492403121956253,18607.213192973988,8.620697294848203,4.383394691806273,0
6.684699736748975,34157.18447357784,9.876574050392144,4.030659830632323,0
4.758648346768645,23603.06541683117,7.667128478800443,4.405508764376716,0
7.440825031061319,17259.852302409414,4.6102446924534215,2.496342612338434,0
8.054885744073163,12642.065947280007,7.309821638629845,3.514097774584284,0
7.06183097218188,24991.766020523846,9.138390839362147,4.299018586936102,0
7.611609817181437,25063.68301331781,8.561123755060423,2.873261209549148,0
4.69143831512022,32182.262317798355,8.571649638299693,2.730792274371549,0
8.064170137236562,8712.00258845446,8.591510126308991,3.246077223248075,0
4.292966858149657,30434.269118406635,8.630313014071895,2.8049235828692907,0
9.085637101693884,9001.658753142132,9.820230918736057,2.544020275544053,0
6.592442507785291,9381.239930798449,7.303183678175727,3.0608273538358923,0
8.990317233704655,23728.29401456205,7.508305289508399,4.494544339362194,0
6.7391576920220535,30950.681099821508,6.543089824078055,5.214484016180421,0
6.492627157365379,34314.08709117726,9.04114608484344,3.3787784927745594,0
6.753128352860487,18222.931957438417,3.9209736624247262,5.102516756563615,0
8.296344055589273,17468.99980174377,8.262903987469691,5.400810789347245,0
7.918183320861496,20012.172975903424,9.00872609354944,4.764193594306708,0
8.783167623905637,16183.586649397506,7.390474095948067,4.274136884143136,0
8.159666704184943,17068.29886291952,8.769621767000698,2.957194849150812,0
7.685396843315841,7324.701425458467,7.991366182885692,4.179187127681619,0
7.76202074451675,15548.416673502205,5.018671102233063,3.2563013285827784,0
7.207931097430971,18493.872175475164,5.557863755660677,4.705561883525115,0
6.98704150028991,19472.624328496444,5.017698088295537,4.475161102744778,0
4.69219656349297,24211.63077025936,9.363249825363392,4.009006061677201,0
10.695532491586295,10571.770376968932,6.521422284947895,4.154845327510767,0
6.791696906894755,21467.950865982875,7.101223816321487,2.817391373961896,0
4.489783796199172,14906.047921749065,8.486030243192529,3.776225631479449,0
8.020869102871476,21759.36392940157,7.487278120016829,3.4421212362955,0
5.0900353321672975,34094.05717743785,6.741909445204502,4.838862280223715,0
6.702496216244025,29057.22761748945,7.029491110970193,4.267952933982107,0
6.571099216507485,23372.882653692348,6.280195162130877,4.555949236427071,0
8.509220048921595,10587.304929474993,6.392545063613865,2.5198915810235114,0
5.953981878134785,32241.079614323666,8.439680712314411,4.071916487170485,0
10.632909606071516,12958.74845688364,7.135496643869766,3.72245485080585,0
7.1830959315085465,13501.677965117036,7.982096708062272,3.8065394387932265,0
5.923441414571481,25951.554035672933,6.296103203499958,4.107363630145296,0
7.377036503769029,15340.951839023182,6.144844982231076,4.531658688151207,0
7.833495881064739,28338.98146056608,9.370848444420924,5.580829963035424,0
4.745764371481156,33153.81297558052,8.840473500525777,3.6991462587291006,0
9.055825784677507,20226.287944826712,5.838594348296554,5.456912830156691,0
5.492155982957838,26422.097888905493,8.072933637567953,3.294129366085436,0
4.487517479010939,36860.468899312655,9.751560796636284,2.7657222477016736,0
7.027185659271876,30988.97301937858,8.600477186834942,5.353043339815189,0
10.200644508442188,8016.202938437553,5.567500642050892,5.174719758892985,0
7.344975869046369,5689.804404872833,6.764349993180452,3.418763194643632,0
8.285395274908012,19096.82236947592,7.3578572545432035,5.438487906597953,0
5.94951876406115,16898.808297192718,6.045906439607806,4.072197621614668,0
5.296578803810236,39537.08646010253,9.232766061940334,3.9184698008316814,0
10.282067974894762,8108.297321624606,5.548407103735634,4.5729230043865705,0
7.01683611325458,18014.99570314822,5.903058231468139,4.101397991008648,0
6.871607245014967,19557.99372436916,8.31134872749755,4.180389311503939,0
8.238878989445276,11451.312217210629,5.308989560204696,2.784712796717906,0
5.791154373453377,20288.23556946868,6.298365795305266,4.104834816564649,0
6.153368956728868,22052.03461898169,8.090493963325427,4.030337485422805,0
7.303051906328316,22053.01026214273,5.392692829400886,4.144869940408154,0
7.592672300075482,14912.22550624187,6.041143671607493,3.341426728065969,0
4.922045466248699,38494.72024569318,9.144953298114434,2.291694536023172,0
7.6021214747799855,11346.143452721666,6.900379647327515,3.6988747689394295,0
8.84628195691071,17734.949625157653,6.057867647319615,2.9250375580069843,0
6.751698586301178,26325.817698746418,8.365470022720896,3.7560066720223904,0
5.088213197324547,39125.20919646321,6.055622508469588,2.6006186786445613,0
6.9549072165208425,21895.285700634133,4.493900097817161,3.169714975942725,0
9.519659984470318,17258.188354998932,6.154072581466943,3.99455613628636,0
4.700392723840931,35216.534274067046,7.9190831602624785,3.481943696005759,0
10.386132934434618,17982.38725646974,5.845501641338506,4.9213406247862,0
5.746529194455349,35633.268510737624,6.066386357101846,3.808372006211507,0
10.811289500397242,11848.22826962888,10.141060053348731,4.416183694491997,0
8.966835972567804,16764.85476462537,7.137871354061047,3.654354962370258,0
6.848805452540466,20555.5595722516,9.77500406626542,3.13004476285238,0
8.861701556503956,15247.128030884563,6.050225266127892,3.5791072422859003,0
4.252985000876296,20497.82222494166,3.2711440240210687,3.58830042034225,0
6.729829903890115,23114.03183317369,9.733356110206712,4.724321913211669,0
5.924540482437398,44376.18738226209,6.614180462593355,4.224342508773007,0
6.470151959152821,30594.28067473661,4.39313814981189,3.12539111192484,0
6.930391469669391,25780.05907700056,6.259352880963183,3.6997960364086304,0
7.421997644251864,15772.65316965401,9.157615312499004,3.6036095808461335,0
6.204429354069558,35439.687840102146,6.236836216752792,4.106807505488429,0
9.066628053764038,22710.458374287573,5.962836939385372,4.055421250793916,0
4.713116701054447,20070.56779192111,6.591108949152465,3.923356035619532,0
10.581385987628256,11298.450090961083,7.668897441408557,2.966945650593862,0
6.138785151951198,20129.97881979117,6.812142878738287,4.677289618268685,0
5.276323544024682,42063.87440465939,6.862988074575324,3.883029041117391,0
6.776879087805668,19663.791311949764,8.386403518156909,3.322065006530626,0
7.2394159210992495,13911.826629262703,8.204071005976033,4.531825294993109,0
8.40876623110244,27662.3971005681,6.6342101132597895,2.372791476751066,0
7.3669152841286385,14151.760083229845,5.584369157426571,3.051316562922508,0
7.856471100461379,5619.135557865849,5.816703197883763,4.534681098281898,0
5.158396409506499,35086.39696295499,6.736118026809487,4.645852434791949,0
4.443850856498079,24070.263650635432,9.768406488617064,5.038118946233022,0
8.247148271309296,9913.963345655571,4.97450612352311,3.941969260461584,0
4.902158988606676,28278.78927563409,9.915647165119752,3.499048522914918,0
6.86313624993993,23610.517563168363,8.193416004409773,4.319777194854658,0
6.6695323796655455,16246.173191143023,6.372975147661259,1.9648630966312208,0
7.595669983691271,13486.142191111216,6.192662700732348,3.403393176535209,0
8.16307638255827,20335.676509585464,6.028559416620544,3.287243970810318,0
8.870278259927936,16854.129457255585,5.180105640804004,4.18274066496293,0
8.769676021676739,13969.438862550478,7.548543437259352,3.776718461687514,0
7.790874862321438,24061.349595752938,6.785685189577225,3.076214340708842,0
7.6512942259202,11699.133549843924,6.648272780493369,3.2580416465868867,0
4.771490668948941,44831.86987314956,9.16523914539234,3.936972573012225,0
5.39205760659185,19900.407837851708,7.843225649588569,2.978925444705386,0
5.477283049476333,29046.083515231163,5.523010780807942,6.091233163793407,0
8.347949482501885,13533.230032975182,7.623603583169212,4.217861430575852,0
6.836224938677605,24293.172662812045,6.861235191713022,3.666613685710395,0
6.490037174928902,19397.323888893363,7.894244798435495,2.430883294085322,0
6.64884918609138,30733.50383761234,5.96127222367226,4.827527398066652,0
9.323583858284508,15751.175300296723,5.501070114239315,3.006650221855861,0
4.58196872788087,33897.06820165686,6.3584022962415565,4.500207624732678,0
7.884841993204571,21733.82804358164,7.903081469320279,4.631640754077167,0
6.168838539281275,24827.51664087316,7.7200109589287775,4.435760073378445,0
7.230845306553176,17864.689385537968,5.818229015846422,5.622018080855884,0
8.693104326309328,13283.77805343001,6.521814669653311,2.8982230607674366,0
4.79746018165997,21280.246558722727,6.188502911703347,4.038502789352143,0
9.319176393077573,14294.240349959267,7.784940449239423,4.129230416389857,0
7.58168757744945,11989.2462425416,4.977306609069512,4.457282487105634,0
5.348213658597068,11797.920916457138,7.816284866414023,3.3111681102507315,0
5.487876362610197,20162.01861786685,5.211430347967574,4.223576482290001,0
8.31595907145097,16123.304450528043,9.47580112878229,2.760212573568241,0
8.55107774771961,28909.29028415305,6.936782341455183,4.046379690043383,0
6.013160966461117,21573.74757111393,9.29585200073896,3.455622540984072,0
5.744067537432683,28391.99818542178,7.017330330753139,3.1716552079647324,0
11.015527436538386,13124.105636341585,7.5166432155506255,4.178897908640168,0
6.729580190108561,17975.55322701793,9.808651156000304,4.003458052258935,0
7.159398310953257,28954.801012055537,5.817090294681839,3.254926496664732,0
6.209697436775356,22610.768713435307,4.87541388108418,3.893766831260585,0
9.608533593881912,4544.841717583644,6.5778340481222415,3.042796943791497,0
8.697122159630041,27752.000239563826,5.350923532087751,4.180567592572657,0
7.748928548486438,18939.93665488096,7.3758831019097135,3.13694500654802,0
7.117917746068107,20067.572788819743,9.605650817390336,4.213567957421265,0
8.31002902004885,40936.15339124551,7.703374743177986,4.775784922040909,0
5.5242965308965095,26220.174214138155,6.344585274835143,4.033391217742071,0
10.201425755101072,8918.892600033822,4.8998748098928,3.964449588219743,0
5.3681257542274565,32619.31297450104,8.098838844819452,2.0041425861250266,0
8.937802407855287,10562.46053906748,3.694274998949452,2.831234425504209,0
8.12420782636168,26489.114701279133,8.54083737580695,4.72445657765958,0
7.184973118804081,25234.427972105485,5.21668448428477,3.665410662111125,0
5.319769072934949,22390.79556563065,8.053558881344857,2.925732039706137,0
6.369111631336883,34456.80113231408,9.170939959898565,2.275903461382081,0
6.733493842280846,27430.441731073523,6.035086878051128,3.178003604766868,0
6.883015402442057,14298.410462069063,7.243682989120733,4.102291769099022,0
8.013516428610775,20375.66827369424,7.837397649883607,4.4449005904963546,0
8.27205509125987,24196.522678757345,8.44840522471032,5.140207742689406,0
8.746985976471965,22174.781140510226,5.459171832896898,4.7637305356972295,0
8.154840855474227,25620.771365199776,7.651668437911807,3.696327574847777,0
9.045720545334614,22829.11084206941,7.609833075619996,4.213700443947227,0
8.922409558967978,13291.92260936976,8.560537109298675,4.081728016204542,0
5.96130157218858,23926.078824959288,6.1887903080650615,4.91958504678586,0
8.184410006452293,17944.852375346727,4.038955038706492,4.599082200140892,0
7.636454091471839,18136.26158474806,11.086526251113613,3.332906497382808,0
7.7753855932769635,15704.482092929533,7.881197241955268,3.3094717160131584,0
7.617148870829691,27080.26872221177,7.3827548827212,2.3915400059994005,0
6.664934584402665,16477.350806119357,7.325000809399832,4.502138213738983,0
8.81535795265852,26780.69178733168,7.223961867464942,2.875880180472337,0
7.765635561977197,13736.342035671105,6.984101860179184,3.214449639874844,0
8.567043820038332,23683.110189971605,4.286930404603043,2.8049268236561344,0
6.994194675250799,23027.385262019307,9.79632989498925,4.398900709483949,0
3.3445885334830234,44831.86987314956,8.530101581463274,2.57514103097745,0
7.774468468846811,22316.398283637125,7.947534131189498,3.8910973336994905,1
7.2034388489879815,22826.484697453987,6.283249716056102,6.091233163793407,1
6.150487600902442,6342.502842776547,9.609895813228702,3.551655811015034,1
6.767523658273503,21162.72673490324,5.232749727921741,3.3002534975545297,1
6.744799074889901,20215.69751694188,6.125251637811496,4.86854263008631,1
7.603775446495936,11459.62244497658,10.999995159050403,3.5849850237337204,1
8.546145555159878,23349.485416834144,7.652073244872579,3.505300168213539,1
5.43251208523776,14970.647243569823,9.180703191789364,3.8744253151616057,1
7.71408935995488,27336.962623971183,7.631357065523394,3.1825828574638706,1
7.845879929236758,13769.860237879824,9.007161200505026,3.667154204946097,1
7.15642449459831,27025.20696302464,6.734527285410932,2.958414711590032,1
4.77522195583692,13978.172660188484,9.422100574893728,3.2230808645202327,1
7.741245058636744,22824.699465157257,8.696478833800825,3.7411433659749633,1
4.18749081481174,21809.709834295947,5.84611204151865,4.592959344095949,1
7.808012211560277,17037.725367080428,6.378364493521163,4.165549905534822,1
5.895948983187193,37118.25543610952,4.600729970888528,3.659652967576408,1
7.269652252805362,31161.36838769933,3.18118329063755,3.789236756581051,1
7.457979826928165,14733.458757085757,7.475273364334676,4.497730795590356,1
7.746343115356286,21670.59366334191,8.458102715694844,3.678686031235552,1
8.275795629701165,22013.96490500964,5.742828934596181,4.721339549520147,1
6.879959452149452,44586.81265100216,3.1462213405647077,5.688206949361446,1
6.799375518361883,7986.493239056313,10.365679862326058,3.8199853771647767,1
4.736404607451753,28698.72996489867,5.271367216524433,4.995601765994129,1
6.578998162273409,22389.38048560545,7.3175751855196625,3.690929417034364,1
8.775485733684196,22113.391452033964,7.931502716678679,4.393944466089358,1
6.8503020324159625,40588.43383077968,3.372369253748352,3.0802967096198777,1
8.07327895224373,17106.43864544954,7.898731599954655,4.854312785522253,1
5.07827417522148,18125.638398024403,4.105766322585412,3.631042313530789,1
7.444914014951037,25489.075025583825,8.175744201693186,2.571391505704419,1
9.434005874654105,20474.8208239728,5.857333129140415,4.2010543638879385,1
5.90590695420357,13464.487161770325,9.125163915775502,2.9172840562365963,1
5.803496975764156,19451.767602835265,4.146601117658612,2.1817141666785806,1
7.61715192193207,33744.16680696547,6.225933055611912,3.4225434306886307,1
5.422445767908819,18542.9574510298,5.491962672908565,2.911751390260459,1
4.872560878371032,16960.434630635733,7.0780148890041295,3.9180057985839225,1
7.058182608235123,26608.92915410664,8.556396061089337,3.61383477061922,1
7.890354273534902,32160.533923449733,7.773484085746959,3.209588058451998,1
7.535700190571214,14829.745970673646,6.701159346040737,4.208354353518171,1
8.722143776841188,28301.516948548782,3.651961339353696,3.2746286418408777,1
6.2843857911113785,18526.261690599968,8.980270623695109,5.030712169428622,1
9.30566048031861,39498.659289103256,6.914685302912404,4.485070146526452,1
4.923178856199699,15990.149227610937,5.648145717519176,3.329600783081267,1
6.143018479793687,34865.32463358429,3.6844626644107903,5.370403410374523,1
6.616649174874958,17063.172107897266,8.353373632495304,3.8817671783074488,1
7.623499920279238,36267.26665797832,6.040735165120504,4.76499518416768,1
7.860106421505122,34591.67814811829,6.18785720964272,3.499774683747187,1
5.579517092707998,13289.201652748288,7.698690079377398,4.043914692602463,1
4.303574607482778,7323.302300551966,7.490508409340612,2.010537157431691,1
6.417702476103476,33360.17072164734,5.573848753615652,4.046305671849512,1
5.036453976008759,29258.738135919622,4.991061122347455,3.534665425189356,1
10.41504401364904,34535.55385004349,6.354814991677399,4.209136505059297,1
8.41860665004133,29313.78335293502,5.605863656386442,3.442847819687195,1
7.557963629790507,32833.43116851585,3.3116072571688484,3.2922701527035314,1
11.015527436538386,43533.65784534446,5.888459997642613,2.9299527394001954,1
5.728823779303805,12932.590386218995,5.684492227939808,4.412173550093767,1
10.486808416025616,26453.003347820293,9.548769015124698,3.804352132029541,1
5.71625135415621,19393.46986193756,5.2991636367056,3.433135384725815,1
6.770926884040844,26880.22003988432,5.215861524347611,4.910533820344201,1
6.043360083711829,24856.607107211305,4.371024856309438,4.74524751697268,1
6.320427822952782,11682.229317057963,6.968422637847091,4.553380742681595,1
8.684778671525315,40799.36032812741,5.381993558098351,3.8773491849022137,1
7.961721463165571,11551.21568041736,9.492074041013112,2.2869434947281544,1
5.484151253504955,19378.35906721423,5.003730631924251,4.438858459911646,1
7.186931122348115,34510.75299526274,4.984431830347783,4.275645348013285,1
9.792727768555451,30249.170845011024,5.214315143188376,3.729120401580513,1
3.637170625355805,10102.489720279777,7.532191965992924,5.446565702616764,1
7.06478908142805,20567.145930368584,7.443243199299871,4.4016278345277335,1
6.632031568588184,24161.25497902576,7.96452512488874,3.3862942904685025,1
5.913956687853429,13086.643934398497,7.784749911423435,5.648605948542045,1
9.484703254003293,44831.86987314956,4.219710533068505,4.13227423789269,1
8.447404488438133,19583.05734941433,6.433183887942168,5.218307110261475,1
6.859323725529028,27567.375669680983,5.885557479524616,4.501980014505442,1
6.30000176658891,40682.14399780205,4.242828908559183,3.7094371813849474,1
7.31344675557596,23154.062319200497,4.143329384036738,2.2206399231442355,1
6.572656388857353,14598.951912764807,6.164621288543354,2.8209272493496207,1
6.002414611941971,16136.433268527604,5.687754930947671,4.315308015041465,1
5.93605710996818,18061.697568169104,9.982723538040052,3.940282339037946,1
8.016279103360878,14034.485798658789,9.796999515077292,4.308222881195557,1
8.783596632026194,19471.465437595816,7.415405532414375,3.4708854235987814,1
6.911698241358011,25612.148912339955,7.224710174935922,4.616641008449857,1
5.974583248480268,22543.25629244579,5.66265724677601,3.721974696238987,1
7.828740104752374,33337.10964943294,5.438776428929289,5.199446635796848,1
6.114332051439626,30606.22359320889,5.568042052840514,3.680409990337341,1
7.139428272590956,19862.811257398145,8.111958085302863,3.771596492148276,1
6.635894308187562,20339.01686990398,6.032863905159469,4.523236865678159,1
6.280978206755163,25972.80375060046,8.417895728135505,4.599432013730158,1
5.068795502073682,22781.36453356911,5.330123052152086,4.362085653052907,1
8.151248961954652,15661.940335043397,7.009437062121737,2.7998833209288145,1
7.582941676733986,23072.780698281265,5.892272673694608,4.164028619351949,1
5.344116870389696,13492.840835026833,6.559265111493522,4.104698560797167,1
7.871961402750839,12760.437150795751,8.076613046836648,2.93853628710008,1
5.3270235340963366,13580.61848288731,7.362410882893811,4.85582125104602,1
7.471026670171208,15736.580985502496,6.878354263572089,3.707974079965065,1
7.94388247715476,32071.17936938363,7.769214768699737,4.111691344532814,0
3.139630600831945,30204.546735065484,6.05307194454977,4.650033779162522,0
9.13569425989131,9496.91035373795,6.18592511972857,3.281802195770618,0
5.2140091940446665,34184.30840188933,5.783357385747603,4.453525556196591,0
5.363362645369775,27045.92995790961,6.520854677100747,3.871372488778947,0
6.582499747201653,23720.48173047988,8.565831605436097,4.152014126960154,0
6.810466516571186,32602.340084234176,7.422781036509128,4.402339512540909,0
5.574116594512444,17546.40325559531,9.219973244815074,5.152527697942889,0
8.555283422607033,18337.46091630916,8.290688224907012,3.687152067632291,0
4.483402760935388,13122.223421559383,5.276730857728753,2.203840523502365,0
9.128357757690482,10418.108344794638,6.850200389133175,3.762222688560586,0
5.271971377729756,22005.43655000613,6.183950032168574,4.119436474929048,0
6.46509352906692,43958.67812954904,7.420154854034217,3.790523693182784,0
8.24518659646861,13909.479065439597,9.369641788553407,4.125731794026834,0
6.430254785956541,26855.105610647905,7.087909963050183,4.805791533619516,0
7.48279127635069,19621.32510547916,8.17186545006647,4.09474628637336,0
5.504452320660907,11950.235031074297,6.80095766880417,4.657360934464802,0
8.522567732718088,16446.32805026565,6.729775468681519,3.358284404886048,0
5.69447554633745,18742.9252223898,6.556668444833776,4.107467119295052,0
6.934503590060883,15323.40882188845,5.666870422440619,3.875238036589964,0
6.115180039114616,24699.52390299096,6.707523245610187,3.6908618596006346,0
8.575673021827997,15888.625206780936,4.865462911988274,3.506229064263776,0
7.226127199808895,23129.74805552755,6.1936239397781865,4.15355890079017,0
8.326349854410445,35477.76664346936,8.36413102029555,4.395284862710226,0
5.548124946933236,34006.76874531331,6.647425228431361,4.599235865233297,0
5.3866379619568105,20416.6510300176,7.312751932833271,4.32090017506474,0
7.262534651633063,38713.11269226301,5.837807201144256,4.846359371825784,0
6.2570857911396685,13826.257913969886,7.075130627265931,3.994713696692633,0
7.025504334993,21884.5385145885,7.276064918343411,2.941555122814548,0
6.584839333204741,16609.92548912884,6.6739774050955365,3.919954569326576,0
6.565633547125035,19044.68007121265,6.693213781270785,2.7709484970749205,0
7.217392780568977,13579.55457958598,5.993126371123805,3.7466198236682153,0
6.61977546022829,11388.534186913772,6.807580134398719,4.086920566839482,0
6.217255306949025,32911.92971677305,5.94607364340275,2.081425020190486,0
5.019984766789215,19272.704480952856,6.184709662457266,4.089485428098205,0
6.907379614971787,40290.22163641817,6.874702423784096,1.8487974931046152,0
8.015780395152742,12135.72493031231,6.259376143987399,3.1805801865505683,0
4.249890379403849,16073.67061950872,5.360895563439263,4.116347641066605,0
4.265269639731993,25634.533284034696,5.91488443806432,4.900446069054143,0
7.086877325565761,25524.82346989246,7.354034994202686,3.992848210934416,0
3.433874059145088,16318.733613509214,5.973097827324135,4.104938403453945,0
11.015527436538386,11318.14056257282,8.465160384182976,3.533243424589728,0
8.307462969006558,18452.645570929,6.895145947235456,4.625729241507733,0
7.818274839301502,27558.5425325701,7.504452893461385,3.329243165850729,0
6.958534137481001,13457.211128838786,7.363593123786581,4.194600000110389,0
4.349439999351715,24352.066099112355,5.967722339918852,4.442711502259796,0
6.629985035787515,21495.537557678614,6.546463536394048,2.53449947794664,0
8.969697389596341,9049.682594601836,7.46706801791988,3.983098817989866,0
6.771050289732039,15719.493609488409,6.7463438053848845,3.2448668321310623,0
6.724639342026933,41552.01966435573,7.744699887440408,2.92141477226184,0
6.967270763874334,33933.70985203021,8.977179702653883,3.2724707390406103,0
7.053116739303244,19500.34998335924,8.051172565689857,5.671998849860188,0
